,1007,1008,1044,1048,1053,1055,1063,1073,1075,1082,1083,1087,1121,1138,1142,1143,1147,1163,1170,1188,1189,1195,1198,1203,1205,1207,1209,1212,1215,1224,1225,1228,1235,1240,1244,1248,1255,1259,1261,1263,1270,1295,1300
1007,0.0,0.33641286385586655,0.36746884654668066,0.31990357594980023,0.2496482625518167,0.38271586720428313,0.46126640023862303,0.3942370718679295,0.34268041972985736,0.4142455464942487,0.411519248735212,0.37343030262777593,0.3846898622983563,0.33279735592064186,0.4503771992708901,0.4066747945907005,0.46899611001249397,0.4090405228134613,0.3727113935811081,0.3689792755094305,0.3792515924578242,0.4243031500104051,0.32553415682810677,0.37684997996425235,0.389542217452781,0.3668661238306148,0.4193775449238815,0.22549585694932595,0.3383437316522235,0.3666005439716646,0.36924648344040983,0.34804989186038776,0.3938769706625709,0.35451635293957007,0.35396566077242286,0.38332724252864603,0.32421713313471284,0.367197247716971,0.45814016953458786,0.3318751366965078,0.3814527956497155,0.367499448535099,0.3746861453659187
1008,0.33641286385586655,0.0,0.21710894228611302,0.18544122194880322,0.4502518819936079,0.22734223309879367,0.3678430729863707,0.23066821198906226,0.2504841061253313,0.2082580532923849,0.2051758534283048,0.27771718033575965,0.2804590868409503,0.18298385548438265,0.28677478746317536,0.31379533224293416,0.375035949287526,0.19683140551319186,0.20970862054577447,0.21288087034445158,0.21831650131688227,0.3159043860787241,0.1379215238838273,0.2844218460652969,0.18709683841738856,0.2011227450397317,0.2170875409521066,0.40263777174940163,0.1644174751530862,0.19614703186444427,0.27803897572443503,0.25219897626976706,0.21957328111333332,0.3269733806045467,0.2714736674464137,0.20558114340144673,0.3433898694727317,0.19801415549153664,0.36936956909245655,0.28576178439159206,0.22212722278004052,0.1578974392818542,0.1349348943294565
1044,0.36746884654668066,0.21710894228611302,0.0,0.3012021597453554,0.34280954741463426,0.15249013943068931,0.4616206951541908,0.33162855302117983,0.36069514142873577,0.17660650413939238,0.1726653081909749,0.18840942263706398,0.20502987958438945,0.2610598252241907,0.38944170700937436,0.2783986594630396,0.47066479074687995,0.1662684593059568,0.3032133169280176,0.18270073592883054,0.06944677711913179,0.3939733252116291,0.25878112224510114,0.1974984467572168,0.15083673303857761,0.20977676357418548,0.19742832484887365,0.4553647186303437,0.23944148815418295,0.19670131888581052,0.21821302551159025,0.09765566557669347,0.17343322793789528,0.19222224940365787,0.14014571725895256,0.18489430668166748,0.22003167114555958,0.1763712640855751,0.46374210882730377,0.12688588788937097,0.15466249104351557,0.15240848646334804,0.1589465648007974
1048,0.31990357594980023,0.18544122194880322,0.3012021597453554,0.0,0.44518884162140077,0.26599735356624415,0.26534513608902044,0.24271273796109782,0.15963168880657289,0.265371152664314,0.2689733044508737,0.28440019773066544,0.29994477489953164,0.22375548373282306,0.2522199855356775,0.31655488944582877,0.2790333693540991,0.3062308175977272,0.22205942001364876,0.25833774147225036,0.2981013124918108,0.23593222796394553,0.1706211610990388,0.318910898747866,0.23555766168257927,0.1876609778871583,0.2753218403157614,0.4163824003487795,0.279786770337246,0.18553712624031302,0.2703677820613528,0.3375312634283761,0.2543244560750457,0.3300491957605165,0.2618275858157903,0.29439635612309195,0.363697384370838,0.25064184842718973,0.24328316503813252,0.3254437065127918,0.23109685831996965,0.23572050081460297,0.21653804248011096
1053,0.2496482625518167,0.4502518819936079,0.34280954741463426,0.44518884162140077,0.0,0.37017967899187076,0.575031516788135,0.49390577176846606,0.4952300063507013,0.39021081455838663,0.38683211405864126,0.36527959770920154,0.37663515475978415,0.4412247732957768,0.537969680851128,0.43158529447915245,0.6111497559122733,0.39558810943183564,0.47316797856579723,0.3601609636984007,0.3495478715346541,0.5712267018081355,0.4246381676309157,0.3691032600241461,0.38818554755283863,0.36865268405247636,0.391966128839075,0.37208687617245134,0.43773989250139606,0.3547318406522812,0.35074243232441243,0.3396727648204895,0.3735755543392722,0.3618393717352189,0.3199176230146639,0.3740258208353084,0.21377709474675632,0.3552933219187418,0.6064810500553657,0.3023720840977407,0.36923465200942357,0.3669266634878132,0.35581165350569544
1055,0.38271586720428313,0.22734223309879367,0.15249013943068931,0.26599735356624415,0.37017967899187076,0.0,0.4210972250929146,0.24374490213270905,0.33724078235143384,0.15942705284434858,0.148358746153099,0.11916269635646527,0.1108612067177021,0.12195134642599186,0.36101479500015604,0.1945237367037219,0.43981554940688444,0.1109560515287784,0.19320793727403662,0.07155685722922239,0.10061176526919191,0.37701367350154796,0.15170501410992854,0.0844902514165465,0.10357726585951292,0.1494790118183634,0.16282380867733212,0.50023273695329,0.2033186750581237,0.13515572248483207,0.1485638760465435,0.19641536600214615,0.04750533326857482,0.18585103938225045,0.16835318171804295,0.19356650521378407,0.23743790761799266,0.0812385114153008,0.4499912901771341,0.15321492157614014,0.10236830663202708,0.10551670410266355,0.10127372455086382
1063,0.46126640023862303,0.3678430729863707,0.4616206951541908,0.26534513608902044,0.575031516788135,0.4210972250929146,0.0,0.2700004440787152,0.2373162129137175,0.4013333781010262,0.40008036060284063,0.46412441701889473,0.45163167113214686,0.3342662670600509,0.13067932347297004,0.4542967347843705,0.13434775558186904,0.43249928378146185,0.25127026518353573,0.4282573007183716,0.42907096036390363,0.20317941586001206,0.33510816970041485,0.4679025232560412,0.4202338762210147,0.41939385296711085,0.38248528031361584,0.43767617983621604,0.4130430611025276,0.4163322654172372,0.4673545095194734,0.5168909329383835,0.394797332202371,0.4666614223448758,0.42902542943641436,0.48722548823843764,0.4972512095130373,0.4273486279052358,0.16503161727968624,0.4886331497117527,0.416222480233907,0.44810936200496027,0.4265438948988442
1073,0.3942370718679295,0.23066821198906226,0.33162855302117983,0.24271273796109782,0.49390577176846606,0.24374490213270905,0.2700004440787152,0.0,0.19784091189038797,0.2706756021540537,0.2676374774358829,0.2786400810852946,0.2674012941717175,0.17400155189563551,0.21496354958168515,0.2830633941436581,0.2984344260243823,0.29161454380349766,0.10439824517686207,0.2549606300970553,0.3058674164139277,0.260369542506851,0.18303778484776836,0.2860263868141441,0.2659340034331547,0.26848032444912046,0.26727458753687666,0.4078115820941708,0.2605129109813867,0.2544780447820358,0.28256815574017385,0.3728990816641377,0.22895358321674233,0.3300306451360511,0.29538659790666716,0.33140371878224156,0.38501334950018107,0.2510103895428242,0.2989230580898446,0.3386981122843879,0.23867536377637558,0.2751063125850803,0.25052571283341935
1075,0.34268041972985736,0.2504841061253313,0.36069514142873577,0.15963168880657289,0.4952300063507013,0.33724078235143384,0.2373162129137175,0.19784091189038797,0.0,0.33171078357899336,0.3353326525163964,0.33498121354598487,0.3531346759359131,0.2808643776414986,0.2562659046348063,0.35916481450957766,0.23941678588545645,0.3698427591325748,0.2296627944899657,0.3271465133320184,0.36403444762544757,0.20082301839064978,0.2618174198518005,0.37167783035485075,0.3214199332502737,0.2714122939700581,0.34621262717777385,0.36167423911931124,0.3294076895638976,0.27075227576076266,0.3230272296031512,0.3789124468479598,0.3365856139757479,0.3712429463668621,0.3244872452530986,0.34049631257986873,0.4135634348626545,0.3205002094475991,0.2113213199128724,0.3724202666659869,0.3014800972703618,0.3088066924692654,0.3047854881758177
